"";"ano_trimestre";"mes_central";"region";"r_p_c";"estrato";"tipo";"conglomerado";"id_identificacion";"idrph";"ano_encuesta";"mes_encuesta";"hogar";"nro_linea";"edad";"sexo";"parentesco";"curso";"nivel";"termino_nivel";"est_conyugal";"proveedor";"nacionalidad";"a1";"a2";"a3";"a4";"a5";"a6";"a6_otro";"a6_otro_covid";"a6_orig";"a7";"a8";"a9";"b1";"b2";"b3";"b4";"b5";"b6";"b7a_1";"b7a_2";"b7a_3";"b7b_1";"b7b_2";"b7b_3";"b7b_4";"b8";"b9";"b10";"b11_proxy";"b12";"b13_rev4cl_caenes";"i1";"i2";"i3";"i3_v";"i4";"i5";"i6";"i7";"b14_rev4cl_caenes";"b15_1";"b15_2";"b16";"b16_otro";"b16_otro_covid";"b16_orig";"b17_mes";"b17_ano";"b18_region";"b18_varias";"b18_codigo";"b19";"c2_1_1";"c2_1_2";"c2_1_3";"c2_2_1";"c2_2_2";"c2_2_3";"c3_1";"c3_2";"c3_3";"c4";"c5";"c6";"c7";"c8";"c9";"c9_otro";"c9_otro_covid";"c9_orig";"c10";"c11";"c12";"e2";"e3_1";"e3_2";"e3_3";"e3_4";"e3_5";"e3_6";"e3_7";"e3_8";"e3_9";"e3_10";"e3_11";"e3_12";"e3_total";"e4";"e5";"e5_dia";"e5_sem";"e5_mes";"e5_ano";"e6_mes";"e6_ano";"e7";"e9";"e9_otro";"e9_otro_covid";"e9_orig";"e10";"e11";"e12";"e12_otro";"e12_otro_covid";"e12_orig";"e13";"i11";"i12";"i13_1";"i13_2";"i13_3";"i13_4";"i13_5";"i13_6";"i13_7";"i13_8";"i13_9";"i13_10";"i13_11";"i13_88";"i13_99";"i13_total";"e21_mes";"e21_ano";"e21_tramo";"e22";"e23";"e23_otro";"e23_otro_covid";"e23_orig";"e24";"e24_otro";"e24_otro_covid";"e24_orig";"ocup_honorarios";"orig1";"orig2";"orig3";"mig1";"mig2_cod";"mig3_cod";"mig4";"mig5_cod";"mig6_cod";"cae_general";"cae_especifico";"categoria_ocupacion";"habituales";"efectivas";"cine";"r_p_rev4cl_caenes";"sector";"ocup_form";"tramo_edad";"activ";"fact_cal"
"555";2021;6;3;3101;3100111;1;"39515";49705;605897180;2021;7;1;2;54;2;3;5;3;2;2;0;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;9;1;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;2;NA;4;NA;7;1;1;88;"";NA;88;7;2012;3;1;3101;2;8;4;32;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;2;NA;NA;1;1;2;32;32;3;7;2;2;8;1;55,5419183966961
"556";2021;6;13;13132;13100210;1;"12048";80790;869751838;2021;5;1;1;45;2;1;2;10;1;1;1;170;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;1;2;NA;NA;2;NA;1;1;1;1;1;1;1;1;2;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;7;5;NA;5;"OPCION 5 TELETRABAJO POR MOTIVO COVID 19";1;88;7;2012;13;1;13302;2;9;5;45;NA;NA;NA;9;5;45;NA;2;NA;1;21;1;"";NA;1;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;3;NA;170;1;1;3;45;24;8;7;1;1;7;1;1676,3025868578
"557";2021;6;11;11201;11100210;1;"14026";82942;1245010106;2021;5;1;1;49;1;1;8;3;1;3;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;7;2;NA;NA;2;NA;1;1;1;2;1;1;88;1;1;2;1;1;NA;88;88;88;0;NA;NA;NA;NA;6;88;NA;88;"";NA;88;1;2020;11;1;11201;2;9;5;45;NA;NA;NA;9;5;45;NA;2;NA;1;9;1;"";NA;1;88;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;88;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;1;1;"";1;NA;NA;1;NA;NA;1;1;3;45;36;4;6;2;1;7;1;49,7831753906325
"558";2021;6;13;13119;13100512;1;"44734";91357;759153548;2021;7;1;1;38;1;1;5;9;1;2;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;2;2;NA;NA;2;NA;1;1;1;1;1;1;1;2;2;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;4;5;NA;5;"OPCION 5 TELETRABAJO POR COVID 19";1;88;88;2009;13;1;13101;2;9;5;45;NA;NA;NA;9;5;45;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";2;13604;NA;2;NA;NA;1;1;3;45;45;7;4;1;1;5;1;785,857689499617
"559";2021;6;8;8203;8129;3;"8129820382";52100;1289152258;2021;5;1;4;22;2;4;4;4;1;3;0;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;5;1;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;2;NA;4;NA;7;1;1;88;"";NA;88;3;2021;8;1;8203;2;5;2;10;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;NA;"";NA;NA;1;1;6;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;1;1;"";1;NA;NA;1;NA;NA;1;1;2;10;10;5;7;2;2;2;1;45,1286030461022
"560";2021;6;9;9102;9059;3;"905991023545";73647;381625062;2021;7;1;4;11;1;4;5;3;2;0;0;152;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;1;1;"";1;NA;NA;1;NA;NA;0;0;0;NA;NA;3;NA;NA;NA;NA;NA;175,409576823933
"561";2021;6;5;5504;5211;1;"55040010066";63285;443441077;2021;6;1;5;28;1;9;4;4;1;3;0;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;9;2;NA;NA;2;NA;1;1;1;1;1;1;2;1;1;2;1;2;3;1;1;88;0;NA;NA;NA;NA;6;88;NA;88;"";NA;88;2;2021;8;1;8101;2;888;888;42;NA;NA;NA;888;888;42;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;2;15101;NA;1;1;3;42;42;5;3;1;1;3;1;105,67723731332
"562";2021;6;8;8202;8112;2;"811282025";59779;597832706;2021;5;1;4;25;2;5;4;4;1;1;0;152;2;2;NA;NA;1;2;"";NA;2;NA;NA;NA;5;2;NA;NA;1;NA;1;1;2;1;1;1;1;1;2;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;15;5;NA;88;"";NA;88;88;2018;13;1;13101;2;888;5;44;NA;NA;NA;888;5;44;NA;2;NA;1;44;3;"";NA;3;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;2;7401;NA;3;5;4;44;0;5;15;1;1;3;1;93,4859033020956
"563";2021;6;10;10203;10200221;3;"40828";80126;700568727;2021;7;1;2;44;2;2;6;3;2;1;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;"";NA;10;NA;2;9;"";NA;9;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;2020;1;1;9;"";NA;9;NA;"";NA;NA;NA;1;1;"";1;NA;NA;1;NA;NA;9;23;0;NA;NA;3;NA;NA;NA;6;3;61,9053159650262
"564";2021;6;14;14101;14011;1;"1410100100239";53799;149361917;2021;5;1;3;44;2;4;3;9;2;3;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22;"IMPACTO COVID 19";1;22;NA;1;NA;"";NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;1;1;"";1;NA;NA;1;NA;NA;8;27;0;NA;NA;7;NA;NA;NA;6;3;86,3674973568055
"565";2021;6;5;5102;5100220;3;"22699";65955;568589313;2021;6;1;2;42;2;2;3;8;1;1;0;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;4;2;NA;NA;1;NA;77;77;77;77;77;77;77;1;1;3;1;1;NA;1;1;1;0;NA;NA;NA;NA;17;5;NA;88;"";NA;88;2;2021;5;1;5102;2;9;5;45;NA;NA;NA;9;5;45;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;77;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;1;2;NA;"";1;NA;NA;1;NA;NA;1;1;4;45;45;6;17;1;2;6;1;108,582729652741
"566";2021;6;3;3303;3200110;1;"17060";100128;904563145;2021;5;1;2;38;2;4;4;5;1;3;0;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;9;2;NA;NA;1;NA;1;1;2;1;1;1;1;1;1;3;1;2;9;1;1;1;0;NA;NA;NA;NA;16;3;NA;88;"";NA;88;5;2021;3;1;3303;2;888;5;44;NA;NA;NA;888;5;44;NA;2;NA;1;44;5;"OPCION5 IMPACTO COVID_19";1;20;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;1;NA;NA;1;1;4;44;0;5;9;1;1;5;1;96,1030409005842
"567";2021;6;6;6205;6079;3;"60796205912";74195;1095737526;2021;7;1;3;48;2;4;7;3;2;3;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;"";NA;3;NA;2;4;"";NA;4;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;9;13;0;NA;NA;4;NA;NA;NA;7;3;40,3534582300084
"568";2021;6;2;2201;2200110;1;"36446";83374;1289205338;2021;6;1;4;8;1;4;2;3;2;0;0;152;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;0;0;0;NA;NA;3;NA;NA;NA;NA;NA;327,282787524486
"569";2021;6;7;7101;7100112;1;"19828";46858;242974116;2021;7;1;4;9;1;4;2;3;2;0;0;152;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;0;0;0;NA;NA;3;NA;NA;NA;NA;NA;174,322083871841
"570";2021;6;7;7307;7039;3;"70397307913";67449;759425994;2021;6;1;1;50;2;7;1;10;1;3;0;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;2;2;NA;NA;1;NA;1;1;2;1;1;1;1;1;2;NA;1;3;15;1;1;1;0;NA;NA;NA;NA;16;5;NA;88;"";NA;88;88;2005;7;1;7301;2;888;5;40;NA;NA;NA;888;5;40;NA;2;NA;1;8;1;"";NA;1;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;1;NA;NA;1;1;4;40;32;8;15;1;1;8;1;83,6173477336527
"571";2021;6;6;6101;6011;1;"6101001001410";72037;140789045;2021;7;1;3;2;1;4;0;0;2;0;0;152;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";4;NA;NA;1;NA;NA;0;0;0;NA;NA;1;NA;NA;NA;NA;NA;102,253415823754
"572";2021;6;8;8110;8051;1;"8110001001453";51613;148075090;2021;5;1;4;12;2;6;6;3;2;0;0;152;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;2;11201;NA;0;0;0;NA;NA;3;NA;NA;NA;NA;NA;181,157711237815
"573";2021;6;13;13122;13100312;1;"29440";50069;743771510;2021;7;1;1;74;1;3;4;3;2;2;0;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;5;1;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;2;NA;3;2;7;1;1;88;"";NA;88;88;2006;13;1;13122;2;6;3;18;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;NA;"";NA;NA;88;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;2;NA;NA;1;1;2;18;18;3;7;2;2;12;1;266,299991914355
"574";2021;6;13;13109;13100413;1;"17200";88830;291021788;2021;6;1;1;73;2;1;2;9;2;5;1;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;"";NA;8;NA;2;8;"";NA;8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;88;2015;4;1;9;"";NA;9;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;2;13301;NA;9;21;0;NA;NA;7;NA;NA;NA;12;3;344,294383337205
"575";2021;6;10;10301;10041;1;"1030100100477";70022;201300437;2021;6;1;2;67;2;2;5;9;1;1;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;"";NA;5;NA;2;6;"";NA;6;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;88;2014;4;4;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;9;17;0;NA;NA;7;NA;NA;NA;11;3;39,7552363055235
"576";2021;6;6;6117;6100310;1;"32270";56390;942224727;2021;5;1;3;15;1;9;1;4;2;3;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;"";NA;4;NA;2;3;"";NA;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;2;15101;NA;9;15;0;NA;NA;5;NA;NA;NA;1;3;176,977634164339
"577";2021;6;15;15101;15000012;1;"42908";78506;1378571481;2021;7;1;2;42;2;4;3;8;1;3;0;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;7;2;NA;NA;2;NA;1;1;1;1;1;1;2;1;2;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;7;3;NA;88;"";NA;88;4;2020;15;1;15101;2;999;6;45;NA;NA;NA;999;6;45;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;1;NA;NA;1;1;3;45;45;6;7;1;1;6;1;86,5149066199767
"578";2021;6;7;7406;7099;3;"70997406922";62934;1349677737;2021;6;1;1;55;2;1;6;3;2;3;1;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;"";NA;7;NA;2;8;"";NA;8;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;9;19;0;NA;NA;3;NA;NA;NA;9;3;197,683265753701
"579";2021;6;13;13108;13100111;1;"16013";60706;605562004;2021;5;1;5;63;1;7;4;3;2;5;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;"";NA;7;NA;2;5;"";NA;5;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;99;2000;4;2;NA;"";NA;NA;3;"";NA;3;NA;2;NA;"";1;NA;NA;1;NA;NA;9;19;0;NA;NA;3;NA;NA;NA;10;3;245,760518462636
"580";2021;6;4;4101;4100112;1;"36373";98129;435130476;2021;5;1;1;96;1;1;2;3;2;1;1;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;"";NA;8;NA;2;8;"";NA;8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;88;1992;4;4;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;9;21;0;NA;NA;3;NA;NA;NA;12;3;166,542365645089
